# Source: https://github.com/bahar/WorldCityLocations
Aygavan, Armenia	39.8647222 44.6702766
Dzoragyugh, Armenia	40.1752778 45.1749992
Karbi, Armenia	40.3338889 44.3777771
Astghadzor, Armenia	40.1238889 45.3566666
Hovtashat, Armenia	40.1019444 44.3427773
Myasnikyan, Armenia	40.1775000 43.9063873
Haghartsin, Armenia	40.7780556 44.9625015
Gay, Armenia	40.0838889 44.3055573
Margahovit, Armenia	40.7380556 44.6875000
Vaghashen, Armenia	40.1377778 45.3291664
Aramus, Armenia	40.2511111 44.6630554
Artsvaberd, Armenia	40.8336111 45.4711113
Aygezard, Armenia	39.9458333 44.6088905
Berdavan, Armenia	41.2027778 45.0033340
Bambakashat, Armenia	40.1144444 44.0122223
Arteni, Armenia	40.2983333 43.7541656
Dalarik, Armenia	40.2183333 43.8602791
Jrashen, Armenia	40.7875000 44.1972237
Norashen, Armenia	40.0041667 44.5947227
Bagratashen, Armenia	41.2458333 44.8211098
Janfida, Armenia	40.0455556 44.0208321
Balahovit, Armenia	40.2536111 44.6038895
Marmarashen, Armenia	40.0575000 44.4711113
Vostan, Armenia	39.9588889 44.5591660
Aghavnatun, Armenia	40.2336111 44.2513885
Aygehovit, Armenia	40.9744444 45.2519455
Shnogh, Armenia	41.1477778 44.8377762
Sydney, Australia	-33.8678500 151.2073212
Melbourne, Australia	-37.8139966 144.9633179
Perth, Australia	-31.9333333 115.8333359
Adelaide, Australia	-34.9333333 138.6000061
Brisbane, Australia	-27.4679357 153.0280914
Gold Coast, Australia	-28.0000000 153.4333344
Newcastle, Australia	-32.9271484 151.7764740
Canberra, Australia	-35.2834625 149.1280670
Wollongong, Australia	-34.4333333 150.8833313
Geelong, Australia	-38.1471126 144.3607025
Cairns, Australia	-16.9166667 145.7666626
Geelong West, Australia	-38.1333333 144.3500061
Townsville, Australia	-19.2500000 146.8000031
Albury, Australia	-36.0833333 146.9166718
Nowra, Australia	-34.8833333 150.6000061
Darwin, Australia	-12.4611337 130.8418427
Toowoomba, Australia	-27.5500000 151.9666595
Ballarat, Australia	-37.5666667 143.8500061
Bendigo, Australia	-36.7666667 144.2833405
Mackay, Australia	-21.1500000 149.1999969
Mandurah, Australia	-32.5500000 115.6999969
Launceston, Australia	-41.4500000 147.1666718
Rockhampton, Australia	-23.3833333 150.5000000
Coffs Harbour, Australia	-30.3000000 153.1333313
South Brisbane, Australia	-27.4833333 153.0166626
Wagga Wagga, Australia	-35.1166667 147.3666687
Bundaberg, Australia	-24.8500000 152.3500061
Port Macquarie, Australia	-31.4333333 152.9166718
Mildura, Australia	-34.2000000 142.1499939
Hobart, Australia	-42.9166667 147.3333282
Torquay, Australia	-25.2833333 152.8666687
Mooloolaba, Australia	-26.6833333 153.1166687
Taree, Australia	-31.9000000 152.4666595
Cranbourne, Australia	-38.1000000 145.2833405
Caloundra, Australia	-26.8000000 153.1333313
Tamworth, Australia	-31.1000000 150.9333344
Kalgoorlie, Australia	-30.7500000 121.4666672
Shepparton, Australia	-36.3833333 145.3999939
Melton, Australia	-37.6833333 144.5833282
Queanbeyan, Australia	-35.3500000 149.2333374
Wodonga, Australia	-36.1166667 146.8833313
Lismore, Australia	-28.8135438 153.2772980
Gladstone, Australia	-23.8500000 151.2500000
Orange, Australia	-33.2833333 149.1000061
Warrnambool, Australia	-38.3833333 142.4833374
Sunbury, Australia	-37.5833333 144.7333374
Dubbo, Australia	-32.2500000 148.6166687
Geraldton, Australia	-28.7666667 114.5999985
Bunbury, Australia	-33.3333333 115.6333313
Alice Springs, Australia	-23.7000000 133.8833313
Palmerston, Australia	-12.4860237 130.9832916
Albany, Australia	-35.0169444 117.8916702
Mount Gambier, Australia	-37.8333333 140.7666626
Armidale, Australia	-30.5166667 151.6499939
Mount Isa, Australia	-20.7333333 139.5000000
Caboolture, Australia	-27.0833333 152.9499969
Goulburn, Australia	-34.7500000 149.7166595
Mornington, Australia	-38.2166667 145.0333405
Maryborough, Australia	-25.5333333 152.6999969
Kwinana, Australia	-32.2500000 115.7666702
Burnie, Australia	-41.0666667 145.9166718
Brunswick, Australia	-37.7666667 144.9666595
Craigieburn, Australia	-37.6000000 144.9499969
Whyalla, Australia	-33.0333333 137.5833282
Echuca, Australia	-36.1333333 144.7500000
Devonport, Australia	-41.1666667 146.3500061
Roebourne, Australia	-20.7833333 117.1333313
Hornsby, Australia	-33.7000000 151.1000061
Katoomba, Australia	-33.7000000 150.3000031
Surfers Paradise, Australia	-28.0027378 153.4299927
Traralgon, Australia	-38.1833333 146.5333405
Murray Bridge, Australia	-35.1166667 139.2666626
Nerang, Australia	-27.9833333 153.3333282
Forster, Australia	-32.1666667 152.5166626
Broken Hill, Australia	-31.9500000 141.4333344
Karratha, Australia	-20.7291441 116.8547058
South Grafton, Australia	-29.7000000 152.9499969
Cessnock, Australia	-32.8333333 151.3500061
Gawler, Australia	-34.6000000 138.7333374
Deception Bay, Australia	-27.2000000 153.0333405
Griffith, Australia	-34.2833333 146.0333405
Buderim, Australia	-26.6833333 153.0500031
Nambour, Australia	-26.6333333 152.9499969
Crafers, Australia	-35.0000000 138.6999969
Sawtell, Australia	-30.3833333 153.1000061
Kingston, Australia	-42.9666667 147.3166656
Port Hedland, Australia	-20.3166667 118.5666656
Ballina, Australia	-28.8666667 153.5666656
Wangaratta, Australia	-36.3666667 146.3333282
Port Augusta, Australia	-32.5000000 137.7666626
Singleton, Australia	-32.5666667 151.1833344
Cleveland, Australia	-27.5333333 153.2666626
Bongaree, Australia	-27.0797222 153.1586151
Raymond Terrace, Australia	-32.7500000 151.7500000
Bacchus Marsh, Australia	-37.6833333 144.4499969
Broome, Australia	-17.9666667 122.2333298
Moe, Australia	-38.1666667 146.2666626
Sale, Australia	-38.1000000 147.0666656
Horsham, Australia	-36.7166667 142.1999969
Warwick, Australia	-28.2333333 152.0166626
Wien, Austria	48.2084878 16.3720760
Graz, Austria	47.0666667 15.4499998
Linz, Austria	48.3063889 14.2861109
Salzburg, Austria	47.8000000 13.0333328
Innsbruck, Austria	47.2666667 11.3999996
Klagenfurt, Austria	46.6247222 14.3052778
Villach, Austria	46.6102778 13.8558331
Wels, Austria	48.1666667 14.0333328
Sankt Polten, Austria	48.2000000 15.6333332
Dornbirn, Austria	47.4166667 9.7330561
Steyr, Austria	48.0427423 14.4212723
Wiener Neustadt, Austria	47.8000000 16.2500000
Feldkirch, Austria	47.2330556 9.6000004
Bregenz, Austria	47.5031127 9.7471046
Wolfsberg, Austria	46.8405556 14.8441668
Baden, Austria	48.0166667 16.2333336
Klosterneuburg, Austria	48.3052064 16.3252220
Leoben, Austria	47.3833333 15.1000004
Weinzierl bei Krems, Austria	48.4000000 15.6000004
Traun, Austria	48.2166667 14.2333336
Krems an der Donau, Austria	48.4092063 15.6141472
Amstetten, Austria	48.1229032 14.8720551
Leonding, Austria	48.2666667 14.2500000
Kapfenberg, Austria	47.4333333 15.3000002
Modling, Austria	48.0833333 16.2833328
Lustenau, Austria	47.4330556 9.6499996
Hallein, Austria	47.6833333 13.1000004
Braunau am Inn, Austria	48.2666667 13.0333328
Spittal an der Drau, Austria	46.8000000 13.5000000
Traiskirchen, Austria	48.0166667 16.2833328
Saalfelden am Steinernen Meer, Austria	47.4166667 12.8500004
Kufstein, Austria	47.5833333 12.1666670
Schwechat, Austria	48.1333333 16.4666672
Ternitz, Austria	47.7166667 16.0333328
Ansfelden, Austria	48.2000000 14.2833328
Stockerau, Austria	48.3833333 16.2166672
Feldkirchen in Karnten, Austria	46.7166667 14.1000004
Bad Ischl, Austria	47.7166667 13.6166668
Tulln, Austria	48.3333333 16.0499992
Hohenems, Austria	47.3666667 9.6830559
Perchtoldsdorf, Austria	48.1166667 16.2666664
Telfs, Austria	47.3000000 11.0666666
Bludenz, Austria	47.1497222 9.8166666
Gmunden, Austria	47.9166667 13.8000002
Bruck an der Mur, Austria	47.4166667 15.2833328
Sankt Veit an der Glan, Austria	46.7680556 14.3602781
Knittelfeld, Austria	47.2166667 14.8166666
Schwaz, Austria	47.3349837 11.7002678
Lienz, Austria	46.8311111 12.7597218
Vocklabruck, Austria	48.0166667 13.6499996
Waidhofen an der Ybbs, Austria	47.9666667 14.7666664
Hard, Austria	47.4830556 9.6830559
Zwettl Stift, Austria	48.6166667 15.1999998
Marchtrenk, Austria	48.1833333 14.1166668
Volkermarkt, Austria	46.6622222 14.6344442
Ried im Innkreis, Austria	48.2166667 13.5000000
Korneuburg, Austria	48.3500000 16.3333340
Rankweil, Austria	47.2830556 9.6499996
Neunkirchen, Austria	47.7166667 16.0833340
Worgl, Austria	47.4833333 12.0666666
Bad Voslau, Austria	47.9666667 16.2000008
Hollabrunn, Austria	48.5500000 16.0833340
Sankt Johann im Pongau, Austria	47.3500000 13.1999998
Sankt Andra, Austria	46.7661111 14.8236113
Mistelbach, Austria	48.5700000 16.5766659
Enns, Austria	48.2000000 14.4666672
Koflach, Austria	47.0666667 15.0833330
Gotzis, Austria	47.3330556 9.6330557
Bischofshofen, Austria	47.4166667 13.2166672
Zell am See, Austria	47.3166667 12.7833328
Judenburg, Austria	47.1666667 14.6666670
Voitsberg, Austria	47.0333333 15.1499996
Seekirchen Markt, Austria	47.9000000 13.1333332
Altmunster, Austria	47.9021890 13.7641525
Laakirchen, Austria	47.9818790 13.8216591
Ebreichsdorf, Austria	47.9500000 16.3999996
Murzzuschlag, Austria	47.6000000 15.6833334
Imst, Austria	47.2450371 10.7397366
Lauterach, Austria	47.4830556 9.7330561
Weiz, Austria	47.2166667 15.6166668
Neu-Guntramsdorf, Austria	48.0666667 16.3166676
Sankt Valentin, Austria	48.1666667 14.5166664
Gerasdorf bei Wien, Austria	48.2944721 16.4676476
Kitzbuhel, Austria	47.4463748 12.3921490
Velden am Worthersee, Austria	46.6161111 14.0458336
Berndorf, Austria	47.9500000 16.1000004
Gross-Enzersdorf, Austria	48.2027778 16.5508327
Sierning, Austria	48.0434309 14.3093491
Ganserndorf, Austria	48.3392500 16.7201614
Wiener Neudorf, Austria	48.0666667 16.3166676
Engerwitzdorf, Austria	48.3500000 14.4499998
Rum, Austria	47.2833333 11.4499998
Finkenstein am Faaker See, Austria	46.5655556 13.8652782
Ebensee, Austria	47.8000000 13.7666664
Purkersdorf, Austria	48.2000000 16.1666660
Trofaiach, Austria	47.4166667 15.0000000
Fohnsdorf, Austria	47.2000000 14.6833334
Wolfurt, Austria	47.4666667 9.7500000
Maria Enzersdorf, Austria	48.1000000 16.2833328
Deutschlandsberg, Austria	46.8152778 15.2222223
Baku, Azerbaijan	40.3952778 49.8822212
Ganca, Azerbaijan	40.6827778 46.3605537
Sumqayit, Azerbaijan	40.5897222 49.6686096
Mingacevir, Azerbaijan	40.7700000 47.0488892
Qaracuxur, Azerbaijan	40.3966667 49.9736099
Ali Bayramli, Azerbaijan	39.9319444 48.9202766
Bakixanov, Azerbaijan	40.4216667 49.9644432
Naxcivan, Azerbaijan	39.2088889 45.4122238
Saki, Azerbaijan	41.1919444 47.1705551
Yevlax, Azerbaijan	40.6172222 47.1500015
Bilacari, Azerbaijan	40.4313889 49.8080559
Mastaga, Azerbaijan	40.5327778 50.0038872
Agdam, Azerbaijan	39.9930556 46.9305573
Barda, Azerbaijan	40.3744444 47.1266670
Xacmaz, Azerbaijan	41.4708333 48.8097229
Salyan, Azerbaijan	39.5950000 48.9791679
Hovsan, Azerbaijan	40.3744444 50.0852776
Calilabad, Azerbaijan	39.2088889 48.4972229
Samkir, Azerbaijan	40.8297222 46.0188904
Goycay, Azerbaijan	40.6530556 47.7405548
Agcabadi, Azerbaijan	40.0527778 47.4613876
Imisli, Azerbaijan	39.8697222 48.0600014
Lokbatan, Azerbaijan	40.3272222 49.7299995
Samaxi, Azerbaijan	40.6302778 48.6413879
Sabirabad, Azerbaijan	40.0127778 48.4788895
Amircan, Azerbaijan	40.4263889 49.9836121
Buzovna, Azerbaijan	40.5161111 50.1163902
Bina, Azerbaijan	40.4538889 50.0763893
Agdas, Azerbaijan	40.6500000 47.4761124
Qazimammad, Azerbaijan	40.0433333 48.9355545
Quba, Azerbaijan	41.3597222 48.5125008
Zabrat, Azerbaijan	40.4872222 49.9524994
Sabuncu, Azerbaijan	40.4425000 49.9480553
Haci Zeynalabdin, Azerbaijan	40.6233333 49.5586128
Qazax, Azerbaijan	41.0933333 45.3661118
Susa, Azerbaijan	39.7563889 46.7511101
Neftcala, Azerbaijan	39.3586111 49.2469444
Zaqatala, Azerbaijan	41.6336111 46.6433334
Tartar, Azerbaijan	40.3450000 46.9288902
Bilasuvar, Azerbaijan	39.4583333 48.5449982
Xanlar, Azerbaijan	40.5869444 46.3158340
Agsu, Azerbaijan	40.5691667 48.4008331
Qusar, Azerbaijan	41.4263889 48.4355545
Ucar, Azerbaijan	40.5183333 47.6541672
Mardakan, Azerbaijan	40.4922222 50.1388893
Astara, Azerbaijan	38.4561111 48.8786125
Binaqadi, Azerbaijan	40.4758333 49.8222237
Xudat, Azerbaijan	41.6280556 48.6827774
Ismayilli, Azerbaijan	40.7900000 48.1519432
Artyom, Azerbaijan	40.4708333 50.3216667
Qobustan, Azerbaijan	40.0841667 49.4158325
Goytapa, Azerbaijan	39.1166667 48.5952797
Tovuz, Azerbaijan	40.9922222 45.6288872
Agstafa, Azerbaijan	41.1188889 45.4538879
Qax, Azerbaijan	41.4225000 46.9241676
Qabala, Azerbaijan	40.9813889 47.8458328
Badamdar, Azerbaijan	40.3394444 49.8038902
Balaxani, Azerbaijan	40.4616667 49.9199982
Culfa, Azerbaijan	38.9500000 45.6319427
Zardab, Azerbaijan	40.2183333 47.7083321
Saray, Azerbaijan	40.5322222 49.7163887
Agdara, Azerbaijan	40.2152778 46.8127785
Zira, Azerbaijan	40.3636111 50.2902794
Ordubad, Azerbaijan	38.9080556 46.0277786
Turkan, Azerbaijan	40.3638889 50.2150002
Masalli, Azerbaijan	39.0341667 48.6655540
Balakan, Azerbaijan	41.7258333 46.4083328
Aliabad, Azerbaijan	41.4783333 46.6175003
Bilgah, Azerbaijan	40.5680556 50.0377769
Ramana, Azerbaijan	40.4422222 49.9805565
Gadabay, Azerbaijan	40.5655556 45.8161125
Corat, Azerbaijan	40.5725000 49.7063904
Cabrayil, Azerbaijan	39.4000000 47.0261116
Nardaran, Azerbaijan	40.5561111 50.0055542
Icari, Azerbaijan	39.0822222 46.6549988
Zayam, Azerbaijan	40.8994444 45.8858337
Qobu, Azerbaijan	40.4047222 49.7130547
Goranboy, Azerbaijan	40.6102778 46.7897224
Lerik, Azerbaijan	38.7752778 48.4152794
Banka, Azerbaijan	39.4200000 49.2475014
Naftalan, Azerbaijan	40.5066667 46.8250008
Qubadli, Azerbaijan	39.3438889 46.5797234
Aran, Azerbaijan	40.6252778 46.9755554
Cinarli, Azerbaijan	41.4725000 46.9111099
Mincivan, Azerbaijan	39.0300000 46.7186127
Qizilhacili, Azerbaijan	40.5808333 46.8502769
Boradigah, Azerbaijan	38.9277778 48.7086105
Xocali, Azerbaijan	39.9111111 46.7891655
Ceyranbatan, Azerbaijan	40.5408333 49.6597214
Qarayeri, Azerbaijan	40.7916667 46.3213882
Xocasan, Azerbaijan	40.4122222 49.7716675
Xocavand, Azerbaijan	39.7952778 47.1130562
Kijoba, Azerbaijan	38.5327778 48.8166656
Mugan, Azerbaijan	40.0986111 48.8188896
Dalilar, Azerbaijan	40.8627778 46.0366669
Hasanabad, Azerbaijan	39.3213889 49.2091675
Qaracala, Azerbaijan	39.8077778 48.9338875
Yardimli, Azerbaijan	38.9205556 48.2372208
Xilli, Azerbaijan	39.4266667 49.1063881
Manama, Bahrain	26.2361111 50.5830574
Al Muharraq, Bahrain	26.2572222 50.6119461
Dar Kulayb, Bahrain	26.0686111 50.5038872
Madinat `Isa, Bahrain	26.1736110 50.5477791
Sitrah, Bahrain	26.1547222 50.6205559
Jidd Hafs, Bahrain	26.2186111 50.5477791
Al Hadd, Bahrain	26.2455556 50.6541672
Dhaka, Bangladesh	23.7230556 90.4086075
Chittagong, Bangladesh	22.3330556 91.8363876
Khulna, Bangladesh	22.8000000 89.5500031
Rajshahi, Bangladesh	24.3666667 88.5999985
Comilla, Bangladesh	23.4577778 91.2044449
Tungi, Bangladesh	23.8900000 90.4058304
Mymensingh, Bangladesh	24.7500000 90.4000015
Rangpur, Bangladesh	25.7500000 89.2500000
Narsingdi, Bangladesh	23.9208333 90.7180557
Jessore, Bangladesh	23.1666667 89.2166672
Sylhet, Bangladesh	24.8966667 91.8716660
Narayanganj, Bangladesh	23.6233333 90.5011139
Dinajpur, Bangladesh	25.6333333 88.6333313
Barisal, Bangladesh	22.7019444 90.3711090
Saidpur, Bangladesh	25.7776918 88.8916931
Par Naogaon, Bangladesh	24.8000000 88.9499969
Tangail, Bangladesh	24.2500000 89.9166641
Jamalpur, Bangladesh	24.9166667 89.9333344
Sirajganj, Bangladesh	24.4500000 89.7166672
Nawabganj, Bangladesh	24.6000000 88.2833328
Pabna, Bangladesh	24.0000000 89.2500000
Kushtia, Bangladesh	23.9166667 89.1166687
Satkhira, Bangladesh	22.7166667 89.0999985
Faridpur, Bangladesh	23.6000000 89.8333359
Sherpur, Bangladesh	25.0166667 90.0166702
Bhairab Bazar, Bangladesh	24.0666667 90.9666672
Shahzadpur, Bangladesh	24.1666667 89.5999985
Bhola, Bangladesh	22.6833333 90.6500015
Kishorganj, Bangladesh	24.4333333 90.7666702
Habiganj, Bangladesh	24.3833333 91.4166641
Madaripur, Bangladesh	23.1752778 90.2072220
Feni, Bangladesh	23.0186111 91.4100037
Laksham, Bangladesh	23.2472222 91.1425018
Ishurdi, Bangladesh	24.1333333 89.0833359
Sarishabari, Bangladesh	24.7333333 89.8333359
Netrakona, Bangladesh	24.8833333 90.7166672
Jaipur Hat, Bangladesh	25.1000000 89.0166702
Thakurgaon, Bangladesh	26.0333333 88.4666672
Palang, Bangladesh	23.2166667 90.3499985
Lalmanir Hat, Bangladesh	25.9000000 89.4499969
Raipur, Bangladesh	23.0500000 90.7666702
Tungipara, Bangladesh	22.9000000 89.9166641
Lakshmipur, Bangladesh	22.9500000 90.8333359
Kaptaimukh, Bangladesh	22.4713889 92.2322235
Moulvi Bazar, Bangladesh	24.4833333 91.7833328
Ramganj, Bangladesh	23.1000000 90.8499985
Narail, Bangladesh	23.1666667 89.5000000
Pirojpur, Bangladesh	22.5666667 89.9833298
Sandwip, Bangladesh	22.4677778 91.4561081
Satkania, Bangladesh	22.0755556 92.0513916
Patiya, Bangladesh	22.2947222 91.9791641
Khagrachari, Bangladesh	23.1000000 91.9666672
Chilmari, Bangladesh	25.5500000 89.7166672
Nageswari, Bangladesh	25.9666667 89.7166672
Panchagarh, Bangladesh	26.3333333 88.5666656
Dakshin Char Fasson, Bangladesh	22.2166667 90.7333298
Parbatipur, Bangladesh	25.6500000 88.9166641
Barahanuddin, Bangladesh	22.5000000 90.7166672
Kaliganj, Bangladesh	23.4166667 89.1333313
Dohar, Bangladesh	23.5883333 90.1469421
Hajiganj, Bangladesh	23.2511111 90.8591690
Abhaynagar, Bangladesh	23.0166667 89.4666672
Lalmohan, Bangladesh	22.3166667 90.7166672
Jhikergacha, Bangladesh	23.1166667 89.1166687
Mirzapur, Bangladesh	24.1000000 90.0999985
Sakhipur, Bangladesh	24.3000000 90.1833344
Teknaf, Bangladesh	20.8666667 92.3000031
Gaurnadi, Bangladesh	22.9666667 90.2333298
Kalia, Bangladesh	23.0500000 89.6333313
Bera, Bangladesh	24.0833333 89.6166687
Mehendiganj, Bangladesh	22.8166667 90.5333328
Chhagalnaiya, Bangladesh	23.0300000 91.5069427
Chhatak, Bangladesh	25.0333333 91.6666641
Nalchiti, Bangladesh	22.6333333 90.2833328
Bheramara, Bangladesh	24.0333333 88.9666672
Phultala, Bangladesh	22.7000000 89.5166702
Baniachang, Bangladesh	24.5166667 91.3666687
Sarankhola, Bangladesh	22.3000000 89.7833328
Shibganj, Bangladesh	24.6833333 88.1666641
Pirganj, Bangladesh	25.8666667 88.3666687
Bajitpur, Bangladesh	24.2166667 90.9499969
Char Bhadrasan, Bangladesh	23.3166667 90.2166672
Gafargaon, Bangladesh	24.4333333 90.5666656
Fatikchari, Bangladesh	22.6883333 91.7908325
Badarganj, Bangladesh	25.6666667 89.0500031
Bandarban, Bangladesh	22.1980556 92.2197189
Nabinagar, Bangladesh	23.8916667 90.9733353
Morrelganj, Bangladesh	22.4666667 89.8499985
Kesabpur, Bangladesh	22.9166667 89.2166672
Bhandaria, Bangladesh	22.4833333 90.0666656
Mathbaria, Bangladesh	22.3000000 89.9499969
Raojan, Bangladesh	22.5383333 91.9147186
Manikchhari, Bangladesh	22.8625000 91.8450012
Muktagacha, Bangladesh	24.7666667 90.2333298
Bridgetown, Barbados	13.1000000 -59.6166649
Speightstown, Barbados	13.2500000 -59.6500015
Oistins, Barbados	13.0666667 -59.5333328
Bathsheba, Barbados	13.2166667 -59.5166664
Holetown, Barbados	13.1833333 -59.6500015
The Crane, Barbados	13.1000000 -59.4500008
Crab Hill, Barbados	13.3166667 -59.6333351
Blackmans, Barbados	13.1833333 -59.5333328
Greenland, Barbados	13.2500000 -59.5666656
Hillaby, Barbados	13.2166667 -59.5833321
Minsk, Belarus	53.9000000 27.5666676
Mahilyow, Belarus	53.9138889 30.3363895
Vitsyebsk, Belarus	55.1925000 30.1944447
Hrodna, Belarus	53.6813889 23.8147221
Brest, Belarus	52.1000000 23.7000008
Babruysk, Belarus	53.1500000 29.2333336
Baranavichy, Belarus	53.1333333 26.0333328
Pinsk, Belarus	52.1213889 26.0727787
Orsha, Belarus	54.5152778 30.4052773
Mazyr, Belarus	52.0500000 29.2666664
Salihorsk, Belarus	52.8000000 27.5333328
Maladzyechna, Belarus	54.3166667 26.8497219
Navapolatsk, Belarus	55.5333333 28.6499996
Barysaw, Belarus	54.2255556 28.4913883
Lida, Belarus	53.8833333 25.2997227
Polatsk, Belarus	55.4855556 28.8041668
Zhlobin, Belarus	52.8922222 30.0280552
Svyetlahorsk, Belarus	52.6291667 29.7338886
Slutsk, Belarus	53.0272222 27.5619450
Zhodzina, Belarus	54.0983333 28.3325005
Slonim, Belarus	53.0866667 25.3219452
Kobryn, Belarus	52.2161111 24.3663883
Vawkavysk, Belarus	53.1519444 24.4555550
Kalinkavichy, Belarus	52.1333333 29.3288898
Asipovichy, Belarus	53.2933333 28.6422215
Horki, Belarus	54.2833333 30.9911118
Navahrudak, Belarus	53.6000000 25.8333340
Vilyeyka, Belarus	54.4975000 26.9211102
Byaroza, Belarus	52.5336111 24.9838886
Krychaw, Belarus	53.6988889 31.7141666
